source,tweet_id,created_at,full_text,favorite_count,retweet_count
Evrensel,1.0365E+18,Mon Sep 03 06:41:13 +0000 2018,"Brezilya'da 200 yıllık müzede yangın çıktı. Müzede, dinozor fosilleri dahil 20 milyondan fazla eser bulunuyordu https://t.co/fxtgv04uT6",2,4
Evrensel,1.0365E+18,Mon Sep 03 06:28:38 +0000 2018,Brezilya'da aralarında dinozor fosillerinin de olduğu 20 milyondan fazla esere yer veren 200 yıllık müzede yangın çıktı https://t.co/wrP6MNOf7V,5,1
Evrensel,1.0365E+18,Mon Sep 03 06:22:10 +0000 2018,RT @evrenselgzt: Berkin Elvan’ın cenazesine katıldığı gerekçesiyle 5 Ocak’tan beri tutuklu bulunan Berkay Ustabaş: İfademi alan savcı bana…,0,0
Evrensel,1.0365E+18,Mon Sep 03 06:10:49 +0000 2018,"Saray'ın 30 Ağustos resepsiyonu menüsü: Ejder suyu, Starex meyvesi eşliğinde Aloevera, Zencefilli Somonlu Suşi, Pataşur içerisinde Çerkez Tavuğu https://t.co/PjZrSkS8Ry",1022,620
Evrensel,1.03649E+18,Mon Sep 03 05:54:50 +0000 2018,"RT @evrenselgzt: Eren Erdem'den PM'ye mektup: Tutuklanan ben değil, CHP’nin en üst karar organının bizzat kendisidir https://t.co/Ez9V2cGK9q",0,0
Evrensel,1.03649E+18,Mon Sep 03 05:54:14 +0000 2018,Fransa'dan İdlib açıklaması: Esad savaşı kazandı ancak barışı kazanamadı. Bunu Esed rejimini destekleyenler için de söyleyebiliriz. Özellikle Rusya için diyorum https://t.co/ysQVnz21BK,6,1
Evrensel,1.03649E+18,Mon Sep 03 05:52:38 +0000 2018,Fransa Dışişleri Bakanından İdlib açıklaması: Rusya ve Türkiye ile çıkış yolu bulmaya çalışıyoruz https://t.co/canso9JtMe,3,1
Evrensel,1.03649E+18,Mon Sep 03 05:32:31 +0000 2018,"Erdoğan Kırgızistan'da: Uluslararası ticaretin dolara olan bağımlılığı, artık karşımıza bir engel olarak çıkmaya başladı https://t.co/JW2unBK2RP",3,2
Evrensel,1.03649E+18,Mon Sep 03 05:30:05 +0000 2018,"Cengiz Bektaş'ın yazısı: Yerel seçimler - 2 
https://t.co/0KprgwIpMD https://t.co/VUBVPzoB1n",1,1
Evrensel,1.03649E+18,Mon Sep 03 05:25:19 +0000 2018,Erdoğan Kırgızistan'da: Kendi para birimlerimizle ticaret yapılması seçeneği üzerinde yoğunlaşmayı öneriyoruz https://t.co/JW2unBK2RP,1,1
Evrensel,1.03648E+18,Mon Sep 03 05:18:39 +0000 2018,"Eren Erdem'den PM'ye mektup: Tutuklanan ben değil, CHP’nin en üst karar organının bizzat kendisidir https://t.co/Ez9V2cGK9q",59,13
Evrensel,1.03648E+18,Mon Sep 03 05:15:02 +0000 2018,"Ahmet Say, Johann Sebastian Bach'ı yazdı: Felsefede Aristo’nun, plastik sanatlarda Leonardo da Vinci’nin, şiir ve tiyatroda Shakespeare’in üstün yaratıcılığına, müzik sanatında karşılık bulan erişilmez bir ustadır Bach 
@ahmetsay1935 
https://t.co/eeIxO81yn9",6,0
Evrensel,1.03648E+18,Mon Sep 03 05:11:11 +0000 2018,Suriye Dışişleri Bakanı Velid Muallim: İdlib'de Türkiye ile karşı karşıya gelmek istemiyoruz ama Türkler İdlib'in Suriye toprağı olduğunu anlamalı https://t.co/JrPZ70BJgu,13,1
Evrensel,1.03648E+18,Mon Sep 03 05:10:04 +0000 2018,"Ertan Erol'un yazısı: Kaybedilmeme izin verme! 
https://t.co/A7arszUptK https://t.co/2icPEcexOy",3,0
Evrensel,1.03648E+18,Mon Sep 03 05:05:04 +0000 2018,"#Pazartesi Röportajı | Emel Ataktürk Sevimli: Tek taraflı aftan toplumsal barış çıkmaz
https://t.co/ZcBfjPyGgw",4,1
Evrensel,6.39848E+17,Fri Sep 04 17:09:03 +0000 2015,"#Video - Ölen polis yakını: Sen saray yaptırıyorsun, helikopterin yok mu arkadaşım? http://t.co/kBj55Fm9CR http://t.co/Fon5dE2b8j",11,10
Evrensel,6.39845E+17,Fri Sep 04 17:00:01 +0000 2015,"Altın Portakal Film Festivali, seçim ve G-20 nedeniyle 29 Kasım'a ertelendi @APfilmfestivali http://t.co/gT4vCMrdob http://t.co/hMLEGIxl9p",4,6
Evrensel,6.39845E+17,Fri Sep 04 16:56:32 +0000 2015,#Video - 6 Eylül barış mitingine çağrı http://t.co/EcS1mr94zI http://t.co/Qbwol6fhwy,2,9
Evrensel,6.39844E+17,Fri Sep 04 16:53:48 +0000 2015,Macaristan'da mültecilerin tren istasyonundan kaçmaya çalıştığı sırada 1 mülteci raylara düşerek hayatını kaybetti http://t.co/TJCuDyHO8d,2,12
Evrensel,6.3984E+17,Fri Sep 04 16:36:47 +0000 2015,Libya açıklarında 40 mülteci yaşamını yitirdi http://t.co/wfH0gYHoNl http://t.co/db4npTtaEC,2,18
Evrensel,6.39839E+17,Fri Sep 04 16:33:45 +0000 2015,HDP'nin grup toplantısı yapma kararı aldığı Cizre'de Valilik sokağa çıkma yasağı ilan etti. http://t.co/MzCNikLsdK http://t.co/Hsrdmr0KzU,9,39
Evrensel,6.39834E+17,Fri Sep 04 16:14:41 +0000 2015,"3 bin mülteci, Almanya'ya gitmek için Macaristan'dan topluca yürüyüşe geçti. http://t.co/TJCuDyHO8d http://t.co/fyQTBpG4km",7,37
Evrensel,6.39833E+17,Fri Sep 04 16:10:57 +0000 2015,Suudi sınırında 5 Bahreyn askeri öldürüldü http://t.co/SzojFrXxXI http://t.co/AzGeYcM9ot,1,1
Evrensel,6.39832E+17,Fri Sep 04 16:06:14 +0000 2015,Karaburun Bilim Kongresi’nde ‘Barış’ vurgulu ekolojik panel http://t.co/elOeolQVKV http://t.co/WfPVHVCJrU,5,7
Evrensel,6.39832E+17,Fri Sep 04 16:05:25 +0000 2015,"#Video - Küçük Aylan, kardeşi ve annesi Kobanê'de toprağa verildi http://t.co/Zm7tcarsaJ http://t.co/AdYg0GI0h5",9,11
Evrensel,6.3983E+17,Fri Sep 04 15:59:31 +0000 2015,Tacikistan'da silahlı saldırı: 8 polis yaşamını yitirdi http://t.co/XHbpCCmcPS http://t.co/wJXWXyz6x6,1,2
Evrensel,6.39829E+17,Fri Sep 04 15:55:28 +0000 2015,Dargeçit'te belediye çalışanına gözaltında polis şiddeti http://t.co/ChTXMgKoGx http://t.co/orZHfVt6Fn,7,17
Evrensel,6.39828E+17,Fri Sep 04 15:49:24 +0000 2015,Ethem Sarısülük'ün ailesine silahlı tehdit @direncigdem http://t.co/NG94g6tXrR http://t.co/0zDiZ5Ej6T,15,50
Evrensel,6.39825E+17,Fri Sep 04 15:37:27 +0000 2015,Şemdinli'de HPG'lilerle asker ve özel harekat arasında çatışmalar başladı. http://t.co/L3rmOF4xAG http://t.co/WOVgNo9uSC,8,12
Evrensel,6.39823E+17,Fri Sep 04 15:29:16 +0000 2015,Tüzel’den Başbakan’a Akkuyu hakkında soru önergesi http://t.co/pL7ykk7AnI http://t.co/Bm2DKNisce,2,5
Evrensel,6.3982E+17,Fri Sep 04 15:18:03 +0000 2015,Antalya'da 23 bin 800 seçmenin kaydının silindiği iddiası http://t.co/TNFTtfSVzc http://t.co/rpwBRuK6Vp,2,17
Evrensel,6.39816E+17,Fri Sep 04 15:01:56 +0000 2015,Ethem Sarısülük’ü öldüren polis Ahmet Şahbaz'ın tahliyesine itiraz edildi. http://t.co/K1k84bX0FW http://t.co/IoTzRYoGJF,4,4
Evrensel,6.39811E+17,Fri Sep 04 14:44:43 +0000 2015,"HDP, 11 Eylül günü gerçekleştirilecek olan grup toplantısını Cizre'de düzenleyecek http://t.co/huamMJkXMR http://t.co/YSAMzaHDRp",7,13
Evrensel,6.3981E+17,Fri Sep 04 14:39:27 +0000 2015,HDP'li vekiller Milliyet'in hedefinde http://t.co/cebFBdDJ8k http://t.co/SLroFjjurc,6,20
Evrensel,6.3981E+17,Fri Sep 04 14:38:39 +0000 2015,Altın Portakal için erteleme kararı http://t.co/ecVbVL8sPb http://t.co/MhCnPVfeKi,1,3
Evrensel,6.39809E+17,Fri Sep 04 14:33:55 +0000 2015,Diyarbakır'da gözaltına alınan JINHA muhabiri Tekoşin Tekin serbest bırakıldı http://t.co/iiwkaS1tEq http://t.co/3o13A2pwZ8,13,10
Evrensel,6.39804E+17,Fri Sep 04 14:16:25 +0000 2015,Guardian: İngiliz gazeteciler sınır dışı edilecek http://t.co/2nek2cl11p http://t.co/y8x5ZYzE7q,3,5
Evrensel,6.39804E+17,Fri Sep 04 14:14:57 +0000 2015,Macaristan’da tren krizi sürüyor http://t.co/lFnLMykXzv http://t.co/yqwCeSNkqD,1,2
Evrensel,6.39802E+17,Fri Sep 04 14:08:16 +0000 2015,ABD: Asker aileleri Türkiye’den ayrılabilir http://t.co/hoPxsGzwI9 http://t.co/BLy9xdGFb7,0,3
Evrensel,6.39797E+17,Fri Sep 04 13:48:59 +0000 2015,Esenyurtlular barışı konuştu http://t.co/lgj3plnSxR http://t.co/b38zgAKUeR,3,1
Evrensel,6.39796E+17,Fri Sep 04 13:42:33 +0000 2015,Zeynep Altıok: Kapınızın önündeki katilleri süpürün! http://t.co/GlFTSe1Fm7 http://t.co/h0lKEmUEOB,18,22
Evrensel,6.39794E+17,Fri Sep 04 13:37:42 +0000 2015,HDP Adana Milletvekili Meral Danış Beştaş: Cezaevlerinde ne yaşanıyor? http://t.co/Lg5IUN1XvZ http://t.co/pACBzRJAGQ,25,33
Evrensel,6.39794E+17,Fri Sep 04 13:35:55 +0000 2015,Danesi tüccara koçanı çiftçiye.. http://t.co/JmWKBDIVXA http://t.co/8ip8MYv0cy,3,0
Evrensel,6.39792E+17,Fri Sep 04 13:29:49 +0000 2015,"ORS işçileri referanduma gidiyor: ‘Denizleri aştık, derelerde boğulmayız’ http://t.co/RqAsUK836g http://t.co/lWK0EKJjcB",1,10
Evrensel,6.3979E+17,Fri Sep 04 13:20:59 +0000 2015,BES: Memur-Sen adeta AKP’nin ‘Personel Atama Dairesi Başkanlığı’ gibi çalışıyor http://t.co/HD8K3nSPad http://t.co/IkSQ1Uf5B6,4,12
Evrensel,6.39788E+17,Fri Sep 04 13:11:41 +0000 2015,Ayçiçek ithalına 3.7 milyar dolar ödendi: Tarla boşta duruyor para boşa akıyor! http://t.co/n3kZ2OPyPO http://t.co/oZ1dmYJ9Fa,5,11
Evrensel,6.39787E+17,Fri Sep 04 13:06:59 +0000 2015,Dolar 3 TL’ye yaklaştı http://t.co/Ipb4M5ozOJ http://t.co/FNLK94wSpm,3,3
Evrensel,6.39786E+17,Fri Sep 04 13:02:30 +0000 2015,"Koç Üniversitesi yönetimi, 10’dan fazla akademisyenin işine son verdi. http://t.co/GYM2UdtIsX http://t.co/5vtphqiMxx",6,22
Evrensel,6.39785E+17,Fri Sep 04 12:59:18 +0000 2015,Hastanede asansör bozuk olduğu için diyaliz hastaları çarşafla taşınıyor http://t.co/QUMtwX3i3T http://t.co/k5YpptiVFF,8,14
Evrensel,6.39784E+17,Fri Sep 04 12:57:48 +0000 2015,Dersim'de halkın tepki gösterdiği polis havaya ateş açtı. #DersimAteşAltında http://t.co/Jky2bxdnxx http://t.co/540GYFoTQV,61,138
Evrensel,6.39783E+17,Fri Sep 04 12:53:10 +0000 2015,İzmir Barış Bloku: Türk Bayrağı ile hiçbir sorunumuz yok http://t.co/iCpcFXHHVD http://t.co/1LrHGiPh8z,11,12
Evrensel,6.39777E+17,Fri Sep 04 12:30:13 +0000 2015,Nâzım Hikmet Korosu’unun koristleri 4A’lı oldu http://t.co/W0JrPVBkxr http://t.co/FZAA8uhtkE,8,8
Evrensel,6.39777E+17,Fri Sep 04 12:26:32 +0000 2015,Modern sanat fuarı Artinternational 4-6 Eylül tarihleri arasında kapılarını açıyor http://t.co/1Bc03KafaO http://t.co/WASdHV60Gi,1,0
Evrensel,6.39775E+17,Fri Sep 04 12:21:04 +0000 2015,"Bayern Münih, mülteciler için eğitim kampı kuruyor http://t.co/eX17wdPIOI http://t.co/HrgszrKDuw",11,13
Evrensel,6.39774E+17,Fri Sep 04 12:16:55 +0000 2015,Arhavi Belediye Meclisi yeni Kavak HES planını reddetti http://t.co/8rCVgguJKK http://t.co/7E5RM7cqTP,9,10
Evrensel,6.39772E+17,Fri Sep 04 12:10:17 +0000 2015,AOÇ Plan değişikliğini değerlendiren Candan: Kamusal alan değil yine rant http://t.co/pyoOYCuus6 http://t.co/2AUrSrkirP,2,12
Evrensel,6.3977E+17,Fri Sep 04 12:02:22 +0000 2015,"Eskişehir Barış Bloku: Barış yürüyüşünde slogan atanlar, keyfi gözaltına alındı http://t.co/Qy2Qd6ntiZ http://t.co/EmrOg7yTnG",2,6
Evrensel,6.39763E+17,Fri Sep 04 11:32:53 +0000 2015,Hopa’da olası sağlık tehdidine karşı ilaçlama http://t.co/knbGkgzokv http://t.co/peNknHAppi,1,2
Evrensel,6.3976E+17,Fri Sep 04 11:22:40 +0000 2015,Gercüş Hasan Tepe köyünde operasyona çıkan askerlerle HPG'liler arasında çatışma çıktı. Çatışma sürüyor http://t.co/hEbrTDSaAU,1,2
Evrensel,6.39758E+17,Fri Sep 04 11:14:31 +0000 2015,"Küçük Aylan, kardeşi ve annesi Kobanê'de toprağa verildi http://t.co/Zm7tcarsaJ http://t.co/c0GeQcfZka",7,23
Evrensel,6.39758E+17,Fri Sep 04 11:13:12 +0000 2015,Havaalanı polisinin ABD'li kadının sırtına basarak ölümüne neden olduğu görüntü ortaya çıktı. http://t.co/IKZ7Lph0Nf http://t.co/5QtV3wJvX5,13,74
Evrensel,6.39757E+17,Fri Sep 04 11:07:07 +0000 2015,Barış Bloku Eş Sözcüleri yaptıkları basın açıklamasıyla 6 Eylül barış mitingine çağrı yaptı http://t.co/EcS1mr94zI http://t.co/Bc9or2HyMh,2,12
Evrensel,6.39755E+17,Fri Sep 04 11:02:20 +0000 2015,Dersim'de yaralanan 4 sivilden 15 yaşındaki kız çocuğunun durumu ağır. #DersimAteşAltında http://t.co/a7vNnsuHK8 http://t.co/a5y0MmVeZo,24,103
Evrensel,6.39752E+17,Fri Sep 04 10:48:00 +0000 2015,"Hayatını kaybeden polis yakını: Sen saray yaptırıyorsun, helikopterin yok mu arkadaşım? http://t.co/kBj55Fm9CR http://t.co/mQo8ZY2NMV",12,35
Evrensel,6.39748E+17,Fri Sep 04 10:35:01 +0000 2015,Cizre'de özel harekatçılar okullara yerleştirildi http://t.co/5zvc8jgabL http://t.co/8O4j0kWlFg,5,13
Evrensel,6.39747E+17,Fri Sep 04 10:28:47 +0000 2015,B20 zirvesi protestosunda 17 Devrimci Parti üyesi  gözaltına alındı http://t.co/ArBDVU91cl http://t.co/ZW0O8V5y9j,6,12
Evrensel,6.39745E+17,Fri Sep 04 10:19:20 +0000 2015,Taksimde hükümeti protesto eden kadınlar darp edilerek gözaltına alındı http://t.co/rnokyhPp6W http://t.co/BYusdtRts8 http://t.co/KzGCILluiI,13,39
Evrensel,6.39744E+17,Fri Sep 04 10:18:13 +0000 2015,Dersim'deki çatışma anı Kemal Özer tarafından kaydedildi  #DêrsimAteşAltında http://t.co/a7vNnsuHK8 http://t.co/dwVNPV1Ipu,28,49
Evrensel,6.39731E+17,Fri Sep 04 09:25:43 +0000 2015,Takvim gazetesinin 'canlı bomba' dediği Diren Tat: Hayati tehlikem var http://t.co/TCjKTJiHHk,4,2
Evrensel,6.39729E+17,Fri Sep 04 09:17:04 +0000 2015,"VİDEO: Dersim'de çatışma çıktı: 1 HPG'liyi öldüren polis, yaralı HPG'liyi de infaz etti. http://t.co/a7vNnsd6ly http://t.co/qKFJdylZ6X",42,119
Evrensel,6.39727E+17,Fri Sep 04 09:10:59 +0000 2015,Hakkari ve Ağrı'da 'Özel Güvenlik Bölgesi' ilanları http://t.co/YaseU1JTWU http://t.co/n3tPB7qXpq,0,4
Evrensel,6.39726E+17,Fri Sep 04 09:06:26 +0000 2015,"Dersim kent merkezinde çatışma çıktı: Polis, yerde yatan yaralı HPG'liyi infaz etti. http://t.co/a7vNnsuHK8 http://t.co/DRZ1nF7Glb",17,37
Evrensel,6.39726E+17,Fri Sep 04 09:06:25 +0000 2015,Veregoz'a tüm yollar kapalı http://t.co/vG26cK7oLD http://t.co/BwGghfMkbD,2,5
Evrensel,6.39724E+17,Fri Sep 04 08:56:53 +0000 2015,Taksim Meydanı'nda hükümeti protesto eden kadınlar darp edilerek gözaltına alındı http://t.co/rnokyhPp6W,3,19
Evrensel,6.39722E+17,Fri Sep 04 08:48:46 +0000 2015,Minik Aylan Kobanê'ye uğurlandı http://t.co/wZNpxnjPMv http://t.co/02TlNEiCGq,7,12
Evrensel,6.3972E+17,Fri Sep 04 08:42:45 +0000 2015,Beyoğlu belediyesi yıkılan 100 yıllık Emek Sineması’nın yeni halinin fotoğraflarını yayınladı. http://t.co/6qZ6kroX9g http://t.co/FRBMUMrOwW,5,5
Evrensel,6.39712E+17,Fri Sep 04 08:09:57 +0000 2015,Acil ameliyat öncesi 21 bin lira isteyen hastaneyi mahkemeye verdi http://t.co/a8iupzG6LE http://t.co/9GQYlyryYi,2,6
Evrensel,6.39709E+17,Fri Sep 04 07:56:14 +0000 2015,Erzurum Karaçoban'da ev baskınlarında 13 kişi gözaltına alındı http://t.co/7HegIokpSY,0,10
Evrensel,6.39706E+17,Fri Sep 04 07:47:21 +0000 2015,Beykoz'da çöp kamyonu devrildi..1 ölü.. http://t.co/6dWMjMDj39 http://t.co/dl1tAyefh9,0,1
Evrensel,6.39705E+17,Fri Sep 04 07:41:01 +0000 2015,Gündem Çocuk Derneği: Çocuk katliamlarına son verilmeli http://t.co/y2UyHu3M0e http://t.co/Ve7FDzumqZ,6,5
Evrensel,6.39703E+17,Fri Sep 04 07:33:48 +0000 2015,HDP'den aday başvurusu için çağrı http://t.co/S4RppmhnW2 http://t.co/vk7wtLmy6h,2,5
Evrensel,6.39699E+17,Fri Sep 04 07:19:09 +0000 2015,'Nu Jîn' belgeseli izleyici ile buluştu http://t.co/zBWkecVixB http://t.co/GWHQwPy8d8,6,3
Evrensel,6.39696E+17,Fri Sep 04 07:07:29 +0000 2015,Ağrı Valiliği ve Anadolu Ajansı’na belgeli yalanlama http://t.co/GSMHlKyFub http://t.co/X3nXcwVFnY,4,12
Evrensel,6.39686E+17,Fri Sep 04 06:27:28 +0000 2015,Azerbaycan'da 5.8 büyüklüğünde deprem meydana geldi http://t.co/4PJNcAKAZ5 http://t.co/lrf1po6Un7,1,0
Evrensel,6.39684E+17,Fri Sep 04 06:17:03 +0000 2015,Cezaevlerinde 2 haftada 211 mahpus sürgün edildi http://t.co/mP3sFZI9UI http://t.co/Y2UfZH0EmD,4,6
Evrensel,6.3968E+17,Fri Sep 04 06:02:25 +0000 2015,DİHA'ya 9'uncu kez erişim engeli http://t.co/qMjpsqIpeO http://t.co/trXth49xrI,2,7
Evrensel,6.39671E+17,Fri Sep 04 05:26:11 +0000 2015,Ahmet Yaşaroğlu'nun köşe yazısı: İşçilerin yeni anayasası http://t.co/DhpiUBqqgb http://t.co/wdG1n0lsFH,1,2
Evrensel,6.3967E+17,Fri Sep 04 05:24:32 +0000 2015,Yücel Özdemir'in köşe yazısı: Bodrum’da yüzüstü yatan Kobanêli çocuğu kim öldürdü? http://t.co/HCTIUvLPA4 http://t.co/ZGOzwGOPNS,8,11
Evrensel,6.3967E+17,Fri Sep 04 05:23:13 +0000 2015,Yusuf Karataş'ın köşe yazısı: HDP-EMEP ittifakı ve ‘ittifak hukuku’ üzerine! http://t.co/R7tQCjmRb5 http://t.co/EsmGb0LGqQ,6,10
Evrensel,6.3967E+17,Fri Sep 04 05:21:50 +0000 2015,Nilgün Tunç Ongan'ın köşe yazısı: Barış algısı http://t.co/DcHCdL3nLd http://t.co/B2dYN8PQQo,1,10
Evrensel,6.39669E+17,Fri Sep 04 05:20:29 +0000 2015,Adnan Gümüş'ün köşe yazısı: Tezkere: ABD-NATO uşaklığında büyük koalisyon http://t.co/h6OglzP1px http://t.co/RKZcH1d1Hl,3,4
Evrensel,6.39669E+17,Fri Sep 04 05:19:02 +0000 2015,Mehmet Özyazanlar'ın köşe yazısı: Adam gibi spor!.. http://t.co/JbIAwcFcsv http://t.co/i8VvayXKkC,2,0
Evrensel,6.39669E+17,Fri Sep 04 05:17:45 +0000 2015,Özcan Yaman'ın köşe yazısı: Neden ‘http://t.co/EIg0FmsTfO’? http://t.co/qnTvpaCCHF http://t.co/FjgCKHqITK,3,1
Evrensel,6.39666E+17,Fri Sep 04 05:07:41 +0000 2015,Beylikdüzü Arçelik fabrikasından bir grup işçinin mektubu; Demokratik bir seçim istiyoruz http://t.co/V0uRlFTqaS http://t.co/4RayuRbxqC,7,13
Evrensel,6.39666E+17,Fri Sep 04 05:06:06 +0000 2015,"Direnişteki ORS işçileri: Sendika, bizim komitelerimiz gibi olmalı http://t.co/fOxi4U9Fsd http://t.co/R2P0jko1ud",4,3
Evrensel,6.39665E+17,Fri Sep 04 05:03:58 +0000 2015,ORS’de işçiye ‘arkadaşını sat’ teklifi http://t.co/axBW4K0ycS http://t.co/zKM64GGQAc,0,6
Evrensel,6.39665E+17,Fri Sep 04 05:02:41 +0000 2015,ORS Direnişinin sordurduğu soru: Yeniden Renault benzeri bir direniş mi başlıyor? http://t.co/GBUR3gONez http://t.co/toeytyIC1y,3,5
Evrensel,6.39664E+17,Fri Sep 04 05:00:49 +0000 2015,UNO’da işçi kıyımı devam ediyor. İşten atılan işçilerle görüştük http://t.co/4O8pAbKk4h http://t.co/79tfmWtJa2,2,7
Evrensel,6.39664E+17,Fri Sep 04 04:59:30 +0000 2015,Suriye’den ölüme giden karanlık yol http://t.co/a1Zv6Yl2ue http://t.co/xUkaI8Y1eX,3,7
Evrensel,6.39664E+17,Fri Sep 04 04:58:10 +0000 2015,Suriye’nin Givara’sının yaptığı yolculuk http://t.co/IaDnJr50cA http://t.co/d1WPq2tR8u,5,5
Evrensel,6.39663E+17,Fri Sep 04 04:56:18 +0000 2015,"Geçmiş, kültür tarafından inşa edilen bir şeydir! http://t.co/Np7peyurPy http://t.co/YjIcU2zvdO",5,5
Evrensel,6.39663E+17,Fri Sep 04 04:54:07 +0000 2015,Suruç İçin Adalet Platformu Dava Kom. Arın Gül Yeniaras yazdı: Açık suça gizli soruşturma http://t.co/CLRCNfUvnA http://t.co/ZJPxV321bP,4,6
Evrensel,6.39662E+17,Fri Sep 04 04:51:47 +0000 2015,Toprak 9.kez ateşle Eskişehir'de buluşuyor http://t.co/hlfJBgEqxm http://t.co/jxIPE5eSJp,7,5
Evrensel,6.39661E+17,Fri Sep 04 04:49:05 +0000 2015,Sefer Selvi artarak süren iş cinayetlerini çizdi http://t.co/vNIYJqhkhB http://t.co/dOBRLHpW0P,16,20
Evrensel,6.39661E+17,Fri Sep 04 04:45:51 +0000 2015,Günaydın 'İşçi katliamı' manşetiyle bayilerdeyiz. Gazetenizi almayı unutmayın http://t.co/YxLKzgxWt8 http://t.co/05ysMMeRz8,5,10
Evrensel,6.39563E+17,Thu Sep 03 22:17:08 +0000 2015,"Çipras, seçim kampanyasına Atina'dan başladı http://t.co/zzxlrB3fOC http://t.co/q8y8HRJNv5",9,5
Evrensel,6.39561E+17,Thu Sep 03 22:09:16 +0000 2015,‘Birkaç bin mültecinin İngiltere'ye girişine izin verilecek’ http://t.co/svlffp8XWy http://t.co/SepTVunICK,8,7
Evrensel,6.39554E+17,Thu Sep 03 21:43:46 +0000 2015,İyi geceler. Yarın 'İşçi katliamı' manşetiyle bayilerdeyiz. Gazetenizi almayı unutmayın http://t.co/YxLKzgxWt8 http://t.co/ZqWjFIVdvW,11,22
Evrensel,6.39543E+17,Thu Sep 03 21:00:27 +0000 2015,"Tahir Elçi soruyor: Gazeteciler örgüte yardım etmemişse,onlara tercümanlık edenin suçu ne? http://t.co/E6U8vjC5m5 http://t.co/5emVHyd1Al",9,23
Evrensel,6.3954E+17,Thu Sep 03 20:47:42 +0000 2015,Türkiye Letonya ile 1-1 berabere kaldı http://t.co/NDOquFRePB http://t.co/48RZLNrZdE,2,0
Evrensel,6.39538E+17,Thu Sep 03 20:39:27 +0000 2015,RTÜK üyeliğine İsmet Demirdöğen seçildi http://t.co/FYjyQmcyAd http://t.co/n12M3hRJcC,1,0
Evrensel,6.39527E+17,Thu Sep 03 19:53:33 +0000 2015,Mersin'de yasa dışı dinleme davasında tutuklu polisler tahliye edildi http://t.co/IJZ3ZxzDo6 http://t.co/f87Zdva91k http://t.co/1KX38JUoUa,0,2
Evrensel,6.39522E+17,Thu Sep 03 19:35:31 +0000 2015,"Kemal Kılıçdaroğlu, Doğu Perinçek ile yaklaşık yarım saat süren bir görüşme yaptı. http://t.co/VyYdZPzBmi http://t.co/OEC4mjl49l",1,7
Evrensel,6.39521E+17,Thu Sep 03 19:30:11 +0000 2015,"Ankara'da barış için pedal çevirildi, insan zinciri oluşturuldu http://t.co/EgHLeUCH5a http://t.co/sRFy5Nff0b",11,12
Evrensel,6.39518E+17,Thu Sep 03 19:20:33 +0000 2015,Sarısülük'ün Avukatı : Organize ilişkiler sonucu Ahmet Şahpaz serbest bırakıldı http://t.co/nvFtnFhwNk http://t.co/rWyZCOgJ5z,5,40
Evrensel,6.39506E+17,Thu Sep 03 18:31:08 +0000 2015,‘TRT’deki sanatçı alımlarında torpil yapıldığı’ iddiası Meclis gündeminde http://t.co/fnoITKQv2p http://t.co/dnRJn2OXSo,1,2
Evrensel,6.39505E+17,Thu Sep 03 18:27:28 +0000 2015,22. Altın Koza Film Festivali’nin programı düzenlenen basın toplantısı ile açıklandı. http://t.co/YAAhfByEfQ http://t.co/9j3rTlqhOj,3,3
Evrensel,6.39504E+17,Thu Sep 03 18:23:49 +0000 2015,14. Uluslararası Gezici Filmmor Kadın Filmleri Festivali için başvurular başladı. http://t.co/8RdRTqOh2V http://t.co/wo6CGo0Fef,6,4
Evrensel,6.395E+17,Thu Sep 03 18:06:32 +0000 2015,Çin’den gövde gösterisi http://t.co/bbqlXUFREv http://t.co/jwf5eACh7u,1,5
Evrensel,6.39499E+17,Thu Sep 03 18:02:54 +0000 2015,BM verilerine göre Ortadoğu ve Kuzey Afrika'da 13 milyon çocuk eğitimden yoksun yaşıyor http://t.co/59pJrZUC6p http://t.co/j23CDmIh3V,3,13
Evrensel,6.39498E+17,Thu Sep 03 17:57:59 +0000 2015,Kriz büyüyor Avrupa izliyor http://t.co/y18mC5qlS8 http://t.co/k7w9HpGtm5,3,15
Evrensel,6.39496E+17,Thu Sep 03 17:53:34 +0000 2015,Independent: O da birisinin çocuğu http://t.co/aqRICbzONr http://t.co/QuEZ3eQsyK,6,8
Evrensel,6.39495E+17,Thu Sep 03 17:46:28 +0000 2015,Koza-İpek operasyonunda Hakan Şükür incelemesi http://t.co/o7BxLD2xRe http://t.co/LFTDU5oohk,4,4
Evrensel,6.39489E+17,Thu Sep 03 17:22:53 +0000 2015,Vatandaşın enflasyonu yüzde 12.5 http://t.co/izlCh9f7vS http://t.co/TrW8GXVr2Q,2,8
Evrensel,6.39487E+17,Thu Sep 03 17:16:21 +0000 2015,Karaburun Bilim Kongresi: Müzakere ve barış sadece Kürtlere bırakılamaz http://t.co/dtaTwqCC1W http://t.co/EpeaDMz00V,6,4
Evrensel,6.39486E+17,Thu Sep 03 17:10:24 +0000 2015,13 Kamu emekçisinin sürgününe tepki: Ağrı bunları ve bu valiyi hakketmiyor http://t.co/kcDhRwQoX6 http://t.co/E8iIYbtfaf,7,11
Evrensel,6.39485E+17,Thu Sep 03 17:09:28 +0000 2015,Ankara Üniversitesi'nde akademisyenlere attıkları tweet nedeniyle kınama cezası verildi http://t.co/ixzB0H1czE,5,10
