source,created_at,full_text,favorite_count,retweet_count
Spoiler,14-Dec-17,#SonDakika İşsizlik rakamları açıklandı https://www.ntv.com.tr/ekonomi/son-dakika-haberi-issizlik-rakamlari-aciklandi%2ccxJVbkcjHk-ihq7AjP9hRw … ,6,4
Spoiler,18-Apr-16,Tuba Büyüküstün ile Onur Saylak boşandı mı? http://bit.ly/1S99CEv  ,55,12
Spoiler,unknown,#SONDAKİKA Fenerbahçe'nin 11'i belli oldu https://buff.ly/2oOYhjB  Aykut Kocaman'dan sürpriz karar ,4,0
Spoiler,25-Apr-16,Dikkat! İdeal kiloya ulaşamamanızın nedeni bu vitamin eksikliği! http://bit.ly/21dYh8u  ,73,11
Spoiler,unknown,#SONDAKİKA 3 KIRMIZI KART! (Galatasaray-Fenerbahçe derbisi sonrası VAR incelemesi) https://www.ntv.com.tr/galeri/spor/derbi-bitti-kavga-cikti-3-kirmizi-kart%2cKk0g5-N6bk64kX_Q1Uhmcw … ,2,0
Spoiler,unknown,"Tükürülen pizzayı sipariş eden kişi konuştu: ""Üçüncü dilimi yerken mesaj geldi"" https://buff.ly/2pSgNJl  ",20,2
Spoiler,6-Aug-16,"350 milyonluk serveti var ama kredi kartı yetersiz bakiye verdi http://t24.com.tr/haber/adelein-kredi-karti-350-milyon-tllik-servetine-ragmen-yetersiz-bakiye-verdi,353655 … ",8,0
Spoiler,27-Jan-16,Tolga Sarıtaş: ''Hande ile aramızda aşk...'' http://buff.ly/1lR7pAl  ,17,8
Spoiler,24-Mar-17,No 309’dan şok ikinci ayrılık haberi… http://hry.yt/05P2q  ,1,0
Spoiler,3-Sep-16,Sıla'ya bir şok daha! http://bit.ly/2cmcHkA  ,4,2
Spoiler,14-Jun-17,Türkiye’ye şeriat gelir mi?,8,2
Spoiler,4-Apr-17,Melania Trump'ın resmi portresi tartışma konusu oldu http://bit.ly/2owrYIw  ,5,0
Spoiler,8-Nov-16,"AMKSPOR taraftarlara sordu, binlerce taraftar cevap verdi: Türk hakemler adil maç yönetiyor mu? İşte cevabı... http://amkspor.sozcu.com.tr/2016/11/08/taraftarlar-turk-hakemlerine-guvenmiyor-551183/ … ",6,0
Spoiler,12-May-16,İşte Beşiktaş'ın borcu http://amkspor.sozcu.com.tr/2016/05/14/iste-besiktasin-borcu-3-491426/ … ,4,4
Spoiler,16-Jan-16,"Ankara’da ekmeğe zam http://www.ntv.com.tr/turkiye/ankarada-ekmege-zam,C39zOIx_rkqGEHTeVpkz5Q … ",4,3
Spoiler,14-Aug-16,"Mourinho, eski günlerine dönmek isteyen Manchester United’da başarılı olabilecek mi? http://fourfourtwo.com.tr/?p=71701  ",12,0
Spoiler,18-Apr-16,YAZI DİZİSİ: http://www.ekranella.com/ozel/confirmation-i-zlemeye-deger-mi … ,14,2
Spoiler,22-Mar-17,"Beşiktaş'ta ilk hedef Dudu http://www.ntv.com.tr/spor/besiktasta-ilk-hedef-dudu-transfer-haberleri,MUhhW4QnI0OOuRnqTAKitQ … ",2,0
Spoiler,19-Jan-16,Mini etek yasaklandı! Sebebi ise... http://bit.ly/1T2agDT  ,11,4
Spoiler,unknown,Cumhuriyet gazetesini de artık ekran görüntüsüyle vereceğiz. İçerik paylaşan mention'larınız itinayla RT'lenir :) ,157,11
Spoiler,6-Apr-17,Suç sayıldı... http://hbr.tk/xlgCTC  ,25,2
Spoiler,4-May-16,"VİZESİZ AVRUPA Bakan açıkladı: Pasaport değişimi için bedel ödenecek mi? http://www.ntv.com.tr/dunya/vizesiz-avrupa-icin-tarihi-karar-avrupaya-vizesiz-seyahat-ne-zaman-baslayacak,LYdQYCoyskigA9eORSBohQ … ",1,0
Spoiler,unknown,4 partinin ittifak açıklamasının ertelenmesinin sebebi belli oldu https://sptnkne.ws/hyrz  ,7,0
Spoiler,21-Jun-16,Serdar Aziz'in yeni takımı belli oldu http://www.ntv.com.tr/spor/serdar-aziz-galatasarayda%2cZs1SjHtdi0mYvvhjWmHBAg … ,5,2
Spoiler,30-Apr-16,"Merhaba, Kutül Ammare kahramanı Halil Paşa'nın mezarına rakı dökülmesini vasiyet ettiğini biliyor muydunuz?",4,0
Spoiler,2-May-17,"Obama Fransa'da desteklediği adayı açıkladı http://www.ntv.com.tr/dunya/obama-fransada-destekledigi-adayi-acikladi,Ea1-jIXdhkSau6S6sPoCCg … ",3,0
Spoiler,26-Jan-16,3 yaşındaki yeğenine asitle saldıran enişteye teşhis konuldu! http://haber.sol.org.tr/toplum/3-yasindaki-yegenine-asitle-saldiran-enisteye-teshis-konuldu-143947 … ,8,3
Spoiler,23-Mar-17,FIFA'dan flaş karar! Tolgay Arslan'a müjde... http://hry.yt/2Tm31  ,3,0
Spoiler,unknown,"Çeyrek altın ne kadar? https://www.ntv.com.tr/ekonomi/ceyrek-altin-ne-kadar,QC4s_eqT5UuU-uX5aJsfTg … ",22,0
Spoiler,28-Aug-16,Galatasaraylı yıldıza dev teklif! http://hbr.tk/pBFrCZ  ,3,0
Spoiler,unknown,"Dolar/TL, tarihi rekorunu kırdı https://sptnkne.ws/h8Ej  ",7,3
Spoiler,21-Jan-16,"Bu illerde yaşayanlar dikkat! Meteoroloji uyardı, yoğun kar yağışı geliyor... http://bit.ly/1UeP8ZA ",4,2
Spoiler,26-May-16,BBC o imamdan özür diledi Haber Detay: http://goo.gl/AFYBk3  ,3,0
Spoiler,4-Apr-17,Şu anda Süper Lig'de oynuyor. Bu yıldızı tanıdız mı? http://fntk.co/1PqZpBK  ,38,0
Spoiler,29-Dec-16,2017'de geçerli olacak yeni asgari ücret açıklandı http://goo.gl/zg2TbE  ,3,3
Spoiler,15-Sep-16,'Kadın dediğin etine dolgun olur' http://bit.ly/2caaA1E   0 yanıt 4 retweet 33 beğenme,0,0
Spoiler,9-Jun-16,Dünya devi Robin van Persie için geliyor http://amkspor.sozcu.com.tr/2016/06/10/dunya-devi-robin-van-persie-icin-geliyor-498958/ … ,1,0
Spoiler,8-Aug-17,Anlaşma sağlandı: İşte Fenerbahçe'nin yeni forveti https://www.cnnturk.com/spor/futbol/son-dakika-fenerbahce-transfer-haberleri-fenerbahceli-yildiz-cagliariye-gidiyor-9-agustos … ,2,0
Spoiler,2-May-16,#AsenaAtalay'ın son hali şoke etti http://psta.co/24tSsWs  ,11,2
Spoiler,1-Feb-16,Trabzonspor yıldız oyuncuyu 19 milyona sattı! http://hur.yt/1P0YO8E  ,4,0
Spoiler,21-Dec-17,"Fatih Terim imzayı attı (İşte alacağı ücret) https://www.ntv.com.tr/spor/fatih-terimyeniden-galatasarayda-1-5-yillik-sozlesme,tol9YwxDx0mX7Ev9ioG8Qw … ",3,0
Spoiler,8-Jun-16,Ramazan Bayramı tatilinin kaç gün olacağı belli oldu http://hry.yt/jwUtX ,8,0
Spoiler,9-Sep-16,?���?��� Dikkat! Bunu yapan 2.5 milyon kişiye ceza http://bit.ly/2ccxuGv  ,5,4
Spoiler,21-May-16,Hande Erçel'den '2 milyon' teşekkürü http://bit.ly/22j5sgp  ,1,0
Spoiler,21-Apr-16,Uzmanlar uyardı http://hbr.tk/3fxodz  ,9,0
Spoiler,19-Apr-17,Dev şirketten önemli adım: İş arayanlar bu haberi mutlaka okusun! http://hry.yt/T87ya  ,6,0
Spoiler,6-Jan-16,"Meteoroloji'den 8 il için kuvvetli yağış uyarısı http://www.ntv.com.tr/turkiye/meteorolojiden-8-il-icin-kuvvetli-yagis-uyarisi,tnyfutXMn0eMH66qdN-nUQ … ",3,0
Spoiler,19-Apr-17,İşte Meral Akşener’in kuracağı iddia edilen yeni parti http://hry.yt/bstnN ,0,0
Spoiler,1-Jun-16,Aykut Demir'e sakal şoku! Talimat geldi... http://hry.yt/kaBSN  ,14,3
Spoiler,15-Feb-17,Nokia 3310 geri dönüyor!  İşte yeni #Nokia3310'un fiyatı http://www.ntv.com.tr/galeri/teknoloji/nokia-3310-geri-donuyor-iste-nokia-3310un-geri-donecegi-tarih%2cz5jOvhSHX0yvQkIE1BRKQw … ,25,4
Spoiler,4-Apr-17,Beşiktaş'tan Trabzonspor'a bir transfer daha! http://hry.yt/vChIF  #sporarena ,1,4
Spoiler,16-Jan-16,"Twitter'a ""5 dakika"" özelliği http://www.ntv.com.tr/teknoloji/twittera-5-dakika-ozelligi,GTqrStm-_UGyT2aVYp60eg … ",7,2
Spoiler,25-May-16,Peş peşe açıkladılar! On binlerce kişi işsiz kalacak... http://mill.yt/1OWhav0  ,2,3
Spoiler,22-Aug-16,FLAŞ AÇIKLAMA!,12,0
Spoiler,5-Aug-16,İşte MİT'in yeni ismi https://sozcu.tc/d56b01f  ,2,2
Spoiler,22-Mar-17,İngiltere'nin 'elektronik' yasağını ilk başlatan havayolu şirketi belli oldu http://hry.yt/Nls2X  ,1,0
Spoiler,21-Jun-16,#CANLI,12,0
Spoiler,6-Aug-16,"İzmir'deki dev holdingin patronu 'FETÖ'den gözaltına alındı http://t24.com.tr/haber/izmirdeki-dev-holdingin-patronu-fetoden-gozaltina-alindi,353583 … ",3,2
Spoiler,25-Jan-16,İşte Cristiano Ronaldo'nun yeni gözdesi Kendall Jenner http://bit.ly/1ZYK4PS  ,2,0
Spoiler,31-May-16,Stüdyoda şok! Canlı yayın sırasında ayağa kalktı ve... http://bit.ly/1XLfAh0  ,11,3
Spoiler,18-May-16,Cinsel fantezisi hayatına mâl oldu http://goo.gl/Sig2k3  ,18,10
Spoiler,22-Sep-16,SON DAKİKA: İstanbul metrosunun neden kapatıldığı belli oldu,3,4
Spoiler,5-Nov-17,"Tarım Bakanı Fakıbaba'dan ucuz et açıklaması https://www.ntv.com.tr/ekonomi/son-dakika-haberi-bakandan-ucuz-etaciklamasi,5EbtSlgvQ0mLLuAOTKhBVg … ",6,0
Spoiler,22-Mar-17,Ronaldo'dan Quaresma yorumu! http://bit.ly/2npZkqT  ,15,6
Spoiler,1-Feb-16,F.Bahçe'ye çok kötü haber! http://hbr.tk/9smdms  ,3,2
Spoiler,14-Jan-16,"Ünlü radyo sunucusu 17/25 Aralık’a gönderme yaptı,",10,0
Spoiler,19-Jan-16,Galatasaray'da 'tarihi' ihmal! http://bit.ly/23dLOUw  ,2,0
Spoiler,12-Jun-16,Sizce Fransa - Arnavutluk maçında en yüksek performansı kim sergiledi? http://lig.tv/6kum   0 yanıt 0 retweet 4 beğenme,0,0
Spoiler,4-May-16,"Diego Costa, Vertonghen'i ısırdı mı? http://www.cnnturk.com/spor/futbol/diego-costa-vertongheni-isirdi-mi … ",7,2
Spoiler,26-Sep-16,SON DAKİKA... Yurtdışına kaçan işadamının hangarına operasyon http://hry.yt/RrOYk ,2,0
Spoiler,5-Aug-16,"Eren Derdiyok: Beşiktaş ile görüşmeler oldu ancak... http://www.ntv.com.tr/spor/eren-derdiyok-besiktas-ile-gorusmeler-oldu-ancak,GhcatU7WcUqwlAQYOElhsg … ",40,8
Spoiler,26-Aug-16,Su içerken bu hareketi yapıyor musunuz? Bakın aslında işin gerçeği neymiş  https://sozcu.tc/1c9abf0  ,20,6
Spoiler,16-Nov-16,Rusya tarihinde ilk kez kullanıldı http://buff.ly/2fgTvoS  ,4,0
Spoiler,26-Apr-16,Esra Erol evlilik programını bırakıyor mu? http://bit.ly/1SGSIMH  ,4,0
Spoiler,23-Feb-17,Can Chelsea beat Swansea and stretch their lead at the top to 11 points? | http://ind.pn/2mbieSz  ,12,0
Spoiler,19-Apr-17,Ünlü oyuncunun dizide yerine gelecek isim belli oldu... http://hry.yt/5ISC2  ,2,0
Spoiler,21-Dec-16,Yeni görüntü ortaya çıktı. Suikasttan 3 gün önce... http://hry.yt/KW65f  ,4,3
Spoiler,2-Aug-17,"Jeremain Lens'in yeni takımı belli oldu http://www.ntv.com.tr/galeri/spor/biten-transferler-2017-2018-hangi-futbolcu-hangi-takima-transfer-oldu,-P4JfvClgUCgG4BD0i69YQ … ",14,2
Spoiler,23-Oct-17,iPhone X satışa çıktığında bulmak mümkün olacak mı? ► http://www.log.com.tr/iphone-x-satisa-ciktiginda-bulmak-mumkun-olacak-mi/ … ,32,2
Spoiler,7-Feb-16,"Dünyanın en büyük torrent sitesi Pirate Bay'de film indirme dönemi bitti, yerine ise... http://bit.ly/1Q6c5Ra  ",22,2
Spoiler,10-Sep-17,"Bakan #Fakıbaba, Türkiye'nin yeni milli içeceğini açıkladı https://sptnkne.ws/fyqt  ",14,0
Spoiler,unknown,"?��� Dev derbide ilk 11'ler belli oldu https://www.ntv.com.tr/spor/besiktas-galatasaray-maci-ne-zaman-saat-kacta-hangi-kanaldasuper-ligde-14,c4erpWuEXE-6QN7C9kZhZw … ",5,0
Spoiler,10-Oct-17,Rıdvan Dilmen'den TFF başkan adaylığı için flaş açıklama http://hbr.tk/9texgk  ,434,70
Spoiler,3-Apr-17,"Sadece Facebook'tan yorum yazdı, başına öyle bir şey geldi ki... http://hry.yt/p0iFU ",5,0
Spoiler,28-Aug-16,Dünya benzeri gezegen keşfedildi. Yıldızlara yolculuğa hazır mısınız? ➤ http://buff.ly/2br80a5  ,9,0
Spoiler,20-Sep-16,BİNLERCE KİŞİYE DEVLETTE İŞ MÜJDESİ! İŞTE ŞARTLARI... http://www.turkiyegazetesi.com.tr/gundem/403391.aspx … ,2,2
Spoiler,5-Jan-16,Elektrik faturanızı düşürmek  istiyorsanız bunu yapın! http://www.milliyet.com.tr/elektrik-faturasini-dusurme-yollari-pembenar-galeri-dekorasyon-2168447/ … ,6,0
Spoiler,28-Jan-16,Türkiye Kupası'nda eşleşmeler belli oldu http://amkspor.sozcu.com.tr/2016/01/28/turkiye-kupasinda-eslesmeler-belli-oldu-466331/ … ,5,2
Spoiler,5-Aug-17,Galatasaray'da Selçuk İnan şoku! http://bit.ly/2wvaRqv  ,3,0
Spoiler,9-Aug-16,FETÖ'cülerin bu sapkınlığı 'pes' dedirtti! http://sabah.im/DaXDw6  ,8,0
Spoiler,30-Apr-17,Erkekler neden korunmak istemez? Sebep sandığınızdan çok daha farklıymış... https://goo.gl/jHCep4  ,36,2
Spoiler,4-Aug-17,SON DAKİKA | Galatasaray ve Fatih Terim... http://hry.yt/mJ3D4  ,21,9
Spoiler,unknown,Denizbank'ın yeni sahibi belli oldu http://aane.ws/b14  ,9,0
Spoiler,20-Sep-16,"""Olumsuz eleştiriler beni...""",3,0
Spoiler,22-Mar-17,Otobüsün motoruna saklayıp geçmeye çalıştılar ➤ http://buff.ly/2mVAKLC  ,6,0
Spoiler,20-Jan-16,Dolardaki ralli bitti mi? http://bit.ly/1lw8Jsm ,2,0
Spoiler,4-Dec-16,Benzin ve motorine büyük zam geliyor http://hry.yt/cx5Sn  ,2,6
Spoiler,24-Jul-17,İzleyenlerde şok etkisi yaratmış ve ardından yasaklanmış 4 film http://hry.yt/OMUjJ  ,20,0
Spoiler,18-Jan-16,Dünyanın gelmiş gelmiş en sert şutlu golü kime ait biliyor musunuz? http://bit.ly/1Q8R4Sp  ,2,2
Spoiler,3-Aug-16,Onları bir de makyajsız görün http://goo.gl/ufpFmh  ,8,2
Spoiler,28-Oct-16,"Ünlü işadamından sekreterine 75 milyon euro miras http://www.ntv.com.tr/dunya/unlu-isadamindan-sekreterine-75-milyon-euro-miras,Je4iznwDJUmgl0eXNj1a6w … ",11,5
Spoiler,8-Jun-16,Öyle bir özellik geliyor ki... http://sabah.im/ieJbGb  ,14,0
Spoiler,29-Dec-16,Galatasaray'da 3 isimle yollar ayrıldı http://www.ntvspor.net/futbol/galatasaray-3-isimle-yollari-ayirdi-58654998b1a93dd798d41760 … ,2,2
Spoiler,4-Feb-16,Simge Fıstıkoğlu'nun acı günü http://www.meydangazetesi.com.tr/gundem/simge-fistikoglu-nun-aci-gunu-h60123.html … ,2,0
Spoiler,21-Apr-16,Görenler şoke oldu http://hbr.tk/Er1b3a  ,6,2
Spoiler,10-Aug-16,Beklenen oldu!,1,0
Spoiler,4-Feb-16,İdeal cinsel birliktelik sıklığı ne olmalı? http://buff.ly/1QfRGTK  ,4,3
Spoiler,21-Jan-16,Gareth Bale'ın sözleşmesindeki çok özel madde! http://bit.ly/1NoE9XQ  ,4,0
Spoiler,6-Aug-16,"Allegri'den Pogba açıklaması ""Pazartesi günü..."" http://tr.eurosport.com/futbol/italya-ligi/2015-2016/allegri-den-pogba-aciklamasi_sto5710956/story.shtml … ",3,0
Spoiler,29-Jul-17,Galatasaray'dan bir bomba daha! Anlaşma sağlandı...  http://bit.ly/2w6RWSC  ,7,2
Spoiler,2-Dec-17,Elektriğe zam yolda http://bsn.ht/AgSfXD  ,6,7
Spoiler,5-Apr-17,Bahar Candan hakkında merak edilen o gerçek ortaya çıktı... http://hry.yt/bUD2M  ,42,5
Spoiler,22-Mar-17,Çılgın manken Türkiye'ye geliyor... http://hry.yt/1cB5Q  ,11,0
Spoiler,22-Mar-17,#SONDAKİKA Okan Buruk Süper Lig takımıyla anlaştı http://www.cnnturk.com/spor/futbol/son-dakika-akhisar-belediyespor-okan-buruk-ile-anlasti … ,7,2
Spoiler,7-Apr-16,Binlerce vatandaşa müjdeli haber http://bit.ly/1ULgRF4  ,3,0
Spoiler,10-Dec-17,#SONDAKİKA Nazlı Ilıcak ve Altan kardeşler için istenen ceza belli oldu http://www.hurriyet.com.tr/son-dakika-nazli-ilicak-ve-altan-kardesler-icin-istenen-ceza-belli-oldu-40674425 … ,1,3
Spoiler,29-Dec-16,Taksi tarifelerine değişiklik geliyor http://bb.ht/fKZTmQ  ,7,12
Spoiler,4-Jun-17,SON DAKİKA: Fransa Açık'ta şampiyon belli oldu! http://hry.yt/o3V9r  ,10,0
Spoiler,23-Mar-17,Fenerbahçe'den ilk imza! http://bit.ly/2mTrRl1  ,4,0
Spoiler,12-Aug-16,Az önce açıklandı! O ilimize büyük müjde... http://goo.gl/yw4xLZ  ,4,3
Spoiler,23-Feb-17,Volkan Demirel'den Fenerbahçe'ye kötü haber http://www.ntv.com.tr/spor/son-dakika-volkan-demirel-1-5-ay-sahalardan-uzak-kalacak%2cdiwDuXvCJUC63DJWNpABxQ … ,3,0
Spoiler,22-Oct-16,"Birçok siteyi etkileyen dev siber saldırı için o yöntem kullanılmış http://www.ntv.com.tr/galeri/teknoloji/siber-saldirilari-wikileaks-destekcileri-mi-yapti,k3ud6cf94ewfuq48vkazeg … ",0,0
Spoiler,5-Jan-16,Sıcak su torbası can aldı! ,1,0
Spoiler,11-Dec-17,"Hükümetten ""bedelli askerlik"" açıklaması https://odatv.com/hukumetten-bedelli-askerlik-aciklamasi-1512171200.html … ",4,0
Spoiler,unknown,"⚽ Avrupa Ligi'nde yarı final eşleşmeleri belli oldu https://www.ntv.com.tr/spor/sampiyonlar-ligi-ve-avrupa-liginde-kura-zamani,JBf_gzAo9k6iLf6iCjYfcA … ",4,0
Spoiler,18-Feb-17,Ve G.Saray kararını verdi! Bruma'ya kötü haber... http://hry.yt/dBwHc  ,4,0
Spoiler,17-May-16,Fatih Terim'e kötü haber! http://hbr.tk/l5ihW1  ,4,0
Spoiler,13-Aug-16,"Süper Kupa, süper maç; Gökhan Gönül oynuyor mu? http://t24.com.tr/haber/super-kupa-super-mac-ilk-11ler-belli-oldu,354639 … ",10,0
Spoiler,31-Mar-16,Ozan'ın en büyük hayali... http://goo.gl/1Ikabe  ,5,0
Spoiler,22-Feb-17,Altın fiyatlarında yön aşağı mı yukarı mı? http://hry.yt/q3w26  ,4,0
Spoiler,unknown,Guardiola'ya siyasi mesaj cezası http://goo.gl/AyshiX  ,9,3
Spoiler,13-Feb-16,5n1k'yı izleyenler ses versin kim var?,10,0
Spoiler,22-Sep-16,Evlilik programına alınmayınca öyle bir şey yaptı ki... https://goo.gl/FJq2z0  ,6,0
Spoiler,27-Sep-16,Mikro penis sahibi adam 12 yıldır kimseyle birlikte olmuyor http://hry.yt/fqe5o  ,9,3
Spoiler,28-Jun-17,Anadolu Efes'te iki ayrılık http://hry.yt/cpbL6  ,3,0
Spoiler,12-Feb-16,"Suriye lideri Esad'tan flaş Türkiye açıklaması: ""Türkiye bize saldırırsa...""  http://bit.ly/1oaURpr ",0,2
Spoiler,6-Mar-16,"Ulueren: ""Galatasaray yönetiminin  düşündüğü teknik adamlar; Hikmet Karaman, Abdullah Avcı, Ersun Yanal, Tugay Kerimoğlu ve Fatih Terim""",27,6
Spoiler,10-Aug-16,#Hyperloop: Ses hızıyla ilk seyahat edenler Ruslar mı olacak?  http://sptnkne.ws/bTz3  ,8,0
Spoiler,22-Sep-16,Real Madrid'in yıldızı: Emre Mor beni büyülüyor! http://hry.yt/D60Pa  ,3,4
Spoiler,4-May-16,İşte Erdoğan'ın kafasındaki aday... http://odatv.com/iste-erdoganin-kafasindaki-aday-0405161200.html … ,3,2
Spoiler,19-May-16,GOL: M. United-AFC Bournemouth 1-0 (43dk Wayne Rooney)http://www.fotomac.com.tr/canli-skor/canli-mac?Id=1987600 …,1,0
Spoiler,10-May-16,Davutoğlu ekibi hangi gazeteciyi tasfiye etti...      http://odatv.com/hangi-gazeteciyi-tasfiye-ettiler-1005161200.html … ,4,0
Spoiler,7-Oct-16,"Altında en zengin il belli oldu http://www.ntv.com.tr/ekonomi/altinda-en-zengin-il-ardahan-oldu,tk26nhIJiUi_7x9NxPHCLA … ",5,5
Spoiler,27-Jan-16,Sigara yanığı nasıl düzeltilir? http://sabah.im/CNHkGh  ,33,0
Spoiler,7-Feb-16,SON DAKİKA | Beşiktaş'ın yıldızı sezonu kapattı! http://bit.ly/1Q3HlA8  ,3,0
Spoiler,24-May-16,Zekeriya Öz'e Galatasaray şoku! http://goo.gl/H4Kb8w  ,1,0
Spoiler,24-Mar-17,?���Lionel Carole için 7 milyon euroyu gözden çıkaran takım belli oldu ➫http://bit.ly/2nXX0FN  ✍️?��� ,1,0
Spoiler,8-Mar-17,#SONDAKİKA | Aralık ayı işsizlik rakamları açıklandı https://goo.gl/JaDaEG  ,20,16
Spoiler,12-Jun-16,"Aatıf Chahechouhe'nin bonservis bedeli belli oldu http://www.ntv.com.tr/spor/aatif-chahechouhenin-bonservis-bedeli-belli-oldu,ASJ53ldQ7EKxo4RC1pOdTA … ",6,3
Spoiler,8-Apr-16,İşte Muslera'nın satış fiyatı! http://hbr.tk/nSrQYb  ,4,2
Spoiler,21-Apr-16,Ülke 3 Türk'ün peşine düştü http://bit.ly/1VIjd7V  ,4,0
Spoiler,26-Apr-16,YOLLAR RESMEN AYRILDI,2,0
Spoiler,unknown,Enflasyon rakamları açıklandı http://aane.ws/W.z  ,8,0
Spoiler,23-Mar-17,Ortalığı sallayan iddia! http://hbr.tk/DT9nO4 ,1,0
Spoiler,18-Apr-17,"IMF, Türkiye'nin büyüme tahminini düşürdü http://www.ntv.com.tr/ekonomi/imf-turkiyenin-buyume-tahminini-dusurdu,ggO7dI_xSEOQOMvQowv_cw … ",6,4
Spoiler,4-May-16,Cem Davran’dan Cem Yılmaz’ın ödülüne tepki!,10,3
Spoiler,unknown,"⚽️Talisca'nın yeni takımı belli oldu! https://www.ntv.com.tr/spor/son-dakika-taliscanin-yeni-takimi-belli-oldu,-06-euewTEyOFCeQ7fQY7A … ",6,0
Spoiler,25-Apr-16,Düğün salonundaki ‘kayık kazası’nda ilginç savunma http://bit.ly/1Qy1UOJ  ,10,5
Spoiler,4-Aug-17,Fenerbahçe'nin rakibi belli oldu! http://bit.ly/2u9Qq5P  ,1,0
Spoiler,7-May-16,"Google, torrent sitesini yasakladı http://www.sozcu.com.tr/2016/teknoloji/google-torrent-sitesini-yasakladi-1220380/ …",12,0
Spoiler,5-Jan-16,Fenerbahçe'ye Emenike piyangosu http://www.yenisafak.com/spor/fenerbahceye-emenike-piyangosu-2382273 …,5,2
Spoiler,13-Oct-17,Yeni MTV zam oranı belli oldu http://hry.yt/XWFm6  ,13,6
Spoiler,7-Apr-16,Kahve sevenlere bir iyi haber daha  http://bit.ly/1UYwae1  ,10,6
Spoiler,27-May-16,Aziz Yıldırım maç sonrası 45 dakika sandalyede bekledi. Sebebi ise... http://goo.gl/juoD8E  ,11,7
Spoiler,18-Apr-16,Neymar'dan skandal hareket! Rakibe öyle bir şey fırlattı ki... http://bit.ly/1SNJhrG  ,57,9
Spoiler,13-Jan-16,?���?��� Ünlü çift aşklarını böyle ilan etti! http://str.cm/NU5fN4  ,29,3
Spoiler,4-May-16,Beşiktaş'ın 'yenge'si Jelena Karleusa yine olay yarattı! http://bit.ly/1ZbkORU  ,23,3
Spoiler,10-Aug-16,Kredi kartı mağduru olmamak için 5 tavsiye http://bit.ly/2bfx4DC  ,88,20
Spoiler,22-Mar-17,Saçınızı böyle topluyorsanız dikkat: Bu yaptığınız öyle bir şeye sebep oluyor ki... http://hry.yt/xMNLQ  ,6,0
Spoiler,22-Mar-17,Arda Turan’a Arsenal kancası http://amkspor.sozcu.com.tr/2017/03/23/arsenala-arda-turan-kancasi-604734/ … ,1,0
Spoiler,24-Sep-16,Bakanlık'tan bomba hamle: Süreler kısalıyor http://bit.ly/2d7e5Zt  ,4,6
Spoiler,24-May-16,Yıldız oyuncu 4. maçta oynayabilecek mi? http://tr.eurosport.com/basketbol/nba/2015-2016/draymond-green-in-cezasi-belli-oldu_sto5584702/story.shtml …,9,0
Spoiler,30-Mar-17,Sıla'dan radikal karar! Vazgeçti... http://bit.ly/2nzOM6B  ,96,8
Spoiler,22-Jul-17,Katil o kentte aranıyor http://hry.yt/b1UzO  ,1,0
Spoiler,28-May-17,#SONDAKİKA | #Beşiktaş Vodafone Arena'nın yeni adını açıkladı! https://goo.gl/F0vIMk  ,6,0
Spoiler,20-May-16,Ranieri’ye bir onur daha http://goo.gl/DU8a9t  ,4,0
Spoiler,13-Sep-16,SON DAKİKA | Beşiktaş'ın ilk 11'i belli oldu http://amkspor.sozcu.com.tr/2016/09/13/benfica-besiktas-macini-canli-izle-524317/ … ,3,3
Spoiler,27-Nov-17,SON DAKİKA | Zarrab davasında flaş gelişme  http://hry.yt/FipLT   Bu Tweet dizisini göster,4,6
Spoiler,3-Jun-16,Kayseri Müftüsü'nden ilginç Ramazan tavsiyesi: Fast food ve lokantacılar izin yapsın http://bit.ly/1UjkPiR  ,17,10
Spoiler,17-Jan-16,15 yıldır böylesi görülmedi  http://www.tgrthaber.com.tr/ekonomi/106036.html … ,1,0
Spoiler,9-Sep-16,"BTK, 'Adil Kullanım Noktası' için yeni bir taslak hazırladı, katkı ve görüşlerinizi bekliyor http://ajtr.me/5569  ",38,10
Spoiler,21-Oct-17,"Ekin Kollama ile Xbox One X'i konuştuk ""Almaya değer mi?"" http://dhbr.co/boyf  ",23,2
Spoiler,7-Apr-16,Formula 1'de eskiye dönüş http://goo.gl/q8K0Re  ,2,0
Spoiler,29-Dec-16,#FLAŞ ASGARİ ÜCRETTE VERGİ MÜJDESİ! Başbakan canlı yayında açıkladı... https://goo.gl/zgFb7J  ,5,2
Spoiler,3-Oct-16,"Facebook'ta sadece iki kişi engellenemiyor http://t24.com.tr/haber/facebookta-sadece-iki-kisi-engellenemiyor,362923 … ",13,2
Spoiler,23-Nov-16,"Mutlu Ulusoy: ""Yahu taraftar tabii ki bağıracak ?��� Onu mu diyorum ben! Golden sonra yapılan anonstan bahsediyoruz. Hangi ligde var başka ?���?���"" https://twitter.com/tribundergi/status/802795448616583169 …",41,14
Spoiler,13-Apr-16,?���?���,7,6
Spoiler,27-Jan-16,"Her gün onlarca kadın öldürülüyor, onlarca kadın tecavüze uğruyor",9,3
Spoiler,17-Aug-17,Vida geliyor mu? Açıklıyoruz... http://hry.yt/5SJxu  ,32,0
Spoiler,1-Aug-16,Son dakika! Erdoğan'dan muhalefete sürpriz davet http://bit.ly/2aoTbaB  ,6,4
Spoiler,5-Aug-17,Türkiye'nin gözbebeği turizm merkezinde büyük kabus http://hry.yt/FJ736  ,5,3
