source,created_at,full_text,favorite_count,retweet_count
Diken,28-Oct-18,Açılışa saatler kala: Rakamlarla İstanbul’un yeni havalimanı http://www.diken.com.tr/acilisa-saatler-kala-rakamlarla-istanbulun-yeni-havalimani/ …,7,5
Diken,21-Oct-18,"Rusya’dan Trump’a ‘nükleer’ yanıt: Çok tehlikeli bir adım, askeri önlem alırız http://www.diken.com.tr/rusyadan-trumpa-nukleer-yanit-cok-tehlikeli-bir-adim-askeri-onlem-aliriz/ …",12,6
Diken,21-May-18,Hürriyet’in okur temsilcisinden Ahmet Hakan’a: Gazetecilik sınırlarını aştı http://www.diken.com.tr/hurriyetin-okur-temsilcisinden-ahmet-hakana-gazetecilik-sinirlarini-asti/ …,31,10
Diken,7-Oct,‘Fesih bedelini Albayrak ödesin’ denmişti: McKinsey’le sözleşme yokmuş http://www.diken.com.tr/fesih-bedelini-albayrak-odesin-denmisti-mckinseyle-sozlesme-yokmus/ …,21,11
Diken,8-Aug,CHP MYK istifa etti: Kılıçdaroğlu bir ay içinde yönetimi değiştirecek http://www.diken.com.tr/chp-myk-istifa-etti-kilicdaroglu-bir-ay-icinde-yonetimi-degistirecek/ …,11,6
Diken,10-May-18,"Devlet, kanunu unuttu: Zabıtadan dilenciyi linç etme çağrısı http://www.diken.com.tr/devlet-kanunu-unuttu-zabitadan-dilenciyi-linc-etme-cagrisi/ …",38,34
Diken,28-Oct-18,"Fransız felsefeci Balibar, kitabını ‘Barış Akademisyenleri’ne ithaf etti http://www.diken.com.tr/fransiz-felsefeci-balibar-kitabini-baris-akademisyenlerine-ithaf-etti/ …",25,7
Diken,16-Aug-18,Çavuşoğlu’na göre ABD gerçek dostunu göremiyor: Sorunları çok kolay çözebiliriz http://www.diken.com.tr/cavusogluna-gore-abd-gercek-dostunu-goremiyor-sorunlari-cok-kolay-cozebiliriz/ …,10,6
Diken,4-Oct,Darısı İstanbul’un başına: Bursa’da erken avlanmış 13 bin kilo balığa el konuldu http://www.diken.com.tr/darisi-istanbulun-basina-bursada-erken-avlanmis-13-bin-kilo-baliga-el-konuldu/ …,58,15
Diken,9-Jul,Doktora ‘Eşek gibi bakacaksın’ demenin cezası 6 bin 850 lira http://www.diken.com.tr/doktora-esek-gibi-bakacaksin-demenin-cezasi-6-bin-850-lira/ …,131,35
Diken,3-Jul,"Prof. Acemoğlu’ndan uyarılar: Ekonomide sorun yapısal, sert iniş riski var http://www.diken.com.tr/prof-acemoglundan-uyarilar-ekonomide-sorun-yapisal-sert-inis-riski-var/ …",40,25
Diken,10-Sep-18,"Ahmet İnsel, yazısının yayınlanmadığını gazete basılınca öğrenmiş! http://www.diken.com.tr/ahmet-insel-yazisinin-yayinlanmadigini-gazete-basilinca-ogrenmis/ …",12,4
Diken,23-Oct-18,Muharrem Sarıkaya: Gerilime bakıp ‘Tamam ittifak bitti’ diyenler yanılır http://www.diken.com.tr/muharrem-sarikaya-gerilime-bakip-tamam-ittifak-bitti-diyenler-yanilir/ …,7,2
Diken,20-Oct-18,"Suudiler dünyayla dalga geçti: 17 gün sonra açıklama var, Kaşıkçı'nın cesedi ortada yok",26,14
Diken,6-Dec-17,Doğan Grubu’nun ‘Hayır’ dediği için işten çıkardığı Değirmenci’ye açtığı davaya ret http://www.diken.com.tr/dogan-grubunun-hayir-dedigi-icin-isten-cikardigi-degirmenciye-actigi-davaya-ret/ …,18,4
Diken,24-May-18,"FT: Türk bir yetkili, ‘Erdoğan'ın danışmanları, bir grup gerizekalı ve dalkavuktan oluşuyor’ dedi  http://www.diken.com.tr/ftden-faiz-yorumu-piyasalar-erdoganin-hapse-attigi-bahtsiz-gazeteciler-gibi-degildir/ …",138,51
Diken,23-Aug-18,"Yine maganda ateşi: 56 yaşındaki kadın öldü, bir yaşındaki torunu ağır yaralı",14,7
Diken,25-Oct-18,Çamlıca Camii müteahhitinden de konkordato http://www.diken.com.tr/camlica-camii-muteahhitinden-de-konkordato/ …,57,32
Diken,10-Sep-18,"Yeni Şafak’ın iddiası: Türkiye, 20 bin ÖSO militanını İdlib’e gönderiyor http://www.diken.com.tr/yeni-safakin-iddiasi-turkiye-20-bin-oso-militanini-idlibe-gonderiyor/ …",18,9
Diken,5-Sep,KHK’yla atılan mimarın sokaktaki sergisine ‘kaldırım işgali’nden ceza http://www.diken.com.tr/khkyla-atilan-mimarin-sokaktaki-sergisine-kaldirim-isgalinden-ceza/ …,17,5
Diken,7-Dec-17,"Canlı Blog | Soru: ""Güvenliğinizden endişe ediyor musunuz?"" Sarraf: ""Tehdit sonrası için mi soruyorsunuz?"" Soru: ""Evet."" Sarraf: ""Elbette. Türkiye'deki ailem için endişeliyim."" http://www.diken.com.tr/canli-blog-sarraf-capraz-sorguda-2/ …",21,12
Diken,14-May-18,İsrail'in saldırılarında hayatını kaybeden Filistinlilerin sayısı 43'e yükseldi,9,10
Diken,24-Sep-18,Yunanistan’da ev alıp oturma izni elde edenler: Türkler üçüncü sırada http://www.diken.com.tr/yunanistanda-ev-alip-oturma-izni-elde-edenler-turkler-ucuncu-sirada/ …,13,10
Diken,7-Dec-17,"Canlı Blog | Sarraf, geliri hakkında Türk yetkililere yalan söylediğini iddia eden Fleming'e karşı çıktı ve ekledi: Türk yetkililerin çoğu gelirimin ne olduğunu biliyordu http://www.diken.com.tr/canli-blog-sarraf-capraz-sorguda-2/ …",16,15
Diken,11-Oct-18,WhatsApp ihbarıyla yedi ay tutuklu kalan siyasetçi tahliye edildi: Paranoya hali var http://www.diken.com.tr/whatsapp-ihbariyla-yedi-ay-tutuklu-kalan-siyasetci-tahliye-edildi-paranoya-hali-var/ …,12,7
Diken,10-Aug-18,Dolar 6.30’u vurunca: Bakan Albayrak toplantıyı erteledi http://www.diken.com.tr/dolar-6-30u-vurunca-bakan-albayrak-toplantiyi-erteledi/ …,334,146
Diken,24-Dec-18,Türkiye ‘kadınlara cinsel taciz’de ‘liste başı’ http://www.diken.com.tr/turkiye-kadinlara-cinsel-tacizde-liste-basi/ …,57,53
Diken,20-Jul-18,Edirne’deki F Tipi’ne sevk: Tutuklanan Adnan Oktar tek kişilik hücreye http://www.diken.com.tr/edirnedeki-f-tipine-sevk-tutuklanan-adnan-oktar-tek-kisilik-hucreye/ …,24,10
Diken,14-May-18,Demirtaş’tan cumhurbaşkanı adaylarına İsrail çağrısı: İstanbul’da miting yapalım http://www.diken.com.tr/demirtastan-cumhurbaskani-adaylarina-israil-cagrisi-istanbulda-miting-yapalim/ …,88,29
Diken,13-Aug-18,VAR’da değişiklik: Pozisyonlar o anda ekrana yansıtılacak http://www.diken.com.tr/varda-degisiklik-pozisyonlar-o-anda-ekrana-yansitilacak/ …,8,3
Diken,3-Dec-17,"Tartışmasız: Demirtaş, bir kez daha kongrede HDP’nin eş başkan adayı http://www.diken.com.tr/tartismasiz-demirtas-bir-kez-daha-kongrede-hdpnin-es-baskan-adayi/ …",79,20
Diken,4-Sep,"Yer İstanbul: Komiser avukatı darp etti, sonra silah doğrulttu http://www.diken.com.tr/yer-istanbul-komiser-avukati-darp-etti-sonra-silah-dogrulttu/ …",11,20
Diken,25-May-18,Akşener’den işsiz gençlere ‘vatandaşlık maaşı’: Yandaş zengin etmeyeceğim http://www.diken.com.tr/aksenerden-issiz-genclere-vatandaslik-maasi-yandas-zengin-etmeyecegim/ …,49,14
Diken,22-May-18,Mavi Marmara mağdurundan bakanlığa dava: 1 milyon liralık tazminat talebi http://www.diken.com.tr/mavi-marmara-magdurundan-bakanliga-dava-1-milyon-liralik-tazminat-talebi/ …,27,18
Diken,11-Sep-18,"Fitch, dört bankanın kredi notunu düşürdü http://www.diken.com.tr/fitch-dort-bankanin-kredi-notunu-dusurdu/ …",9,6
Diken,15-May-18,‘Yazlık saray uğruna doğa katliamı’ haberi ‘Erdoğan’a hakaret’ten engellenmiş http://www.diken.com.tr/yazlik-saray-ugruna-doga-katliami-haberi-erdogana-hakaretten-engellenmis/ …,71,64
Diken,5-Dec-17,‘Zorla tahliye’ davası: Mimarlar Odası yöneticileri beraat etti @RifatDogann'ın haberi http://www.diken.com.tr/zorla-tahliye-davasi-mimarlar-odasi-yoneticileri-beraat-etti/ …,12,8
Diken,1-Dec-17,"Bakan, ‘asgari ücret’te işçiden de fedakarlık istedi http://www.diken.com.tr/bakan-asgari-ucrette-isciden-de-fedakarlik-istedi/ …",82,93
Diken,29-May-18,Demirtaş’tan ‘baraj tehlikesi’: AKP her gün seçmen taşımak için başvuru yapıyor http://www.diken.com.tr/demirtastan-baraj-tehlikesi-akp-her-gun-secmen-tasimak-icin-basvuru-yapiyor/ …,83,48
Diken,12-Sep-18,Erdoğan 28-29 Eylül’de Almanya’da: Merkel’le görüşme netleşmedi http://www.diken.com.tr/berlin-emniyeti-bakana-onerdi-erdoganin-ziyareti-sirasinda-ohal-ilan-edilsin/ …,5,3
Diken,1-Dec-17,Eski Genelkurmay başkanına hakaretle suçlanan Demirtaş’a ilk duruşmada beraat http://www.diken.com.tr/eski-genelkurmay-baskanina-hakaretle-suclanan-demirtasa-ilk-durusmada-beraat/ …,26,10
Diken,21-May-18,Doğanın dengesi bozuldu: Aydın’a göç eden leylek sayısında düşüş var http://www.diken.com.tr/doganin-dengesi-bozuldu-aydina-goc-eden-leylek-sayisinda-dusus-var/ …,24,19
Diken,8-Aug,"Ceyda Karan: Olup bitenler, memleketi yöneten zihniyetin ‘şark kurnazlığına’ kalkışmasının sonucu gibi görünüyor http://www.diken.com.tr/ceyda-karan-olup-bitenler-memleketi-yoneten-zihniyetin-sark-kurnazligina-kalkismasinin-sonucu-gibi-gorunuyor/ … …",12,4
Diken,29-May-18,‘Büyük Ev Ablukada’ tarihinde ilk klip: ‘Hepsine Ne Fena’ http://www.diken.com.tr/buyuk-ev-ablukada-tarihinde-ilk-klip-hepsine-ne-fena/ …,21,0
Diken,11-Aug-18,Arşivden | Ekonomist Murat Kubilay: AKP’nin ekonomik mucize yaratmadığı 2019’da fark edilecek @emrahtemizkan'ın söyleşisi http://www.diken.com.tr/ekonomist-kubilay-akpnin-ekonomik-mucize-yaratmadigi-2019da-fark-edilecek/ …,32,16
Diken,29-Oct-18,Kültür Bakanlığı'nın sinemaya desteği ilk dokuz ayda 58.1 milyon http://www.diken.com.tr/kultur-bakanliginin-sinemaya-destegi-ilk-dokuz-ayda-58-1-milyon/ …,2,0
Diken,7-Jul,İYİ Parti’den seçim analizi: CHP ile ittifak oy kaybettirdi http://www.diken.com.tr/iyi-partiden-secim-analizi-chp-ile-ittifak-oy-kaybettirdi/ …,17,7
Diken,10-May-18,"SGK, akciğer kanseri ilaçları dahil 18 ilacı ödeme listesine aldı http://www.diken.com.tr/sgk-akciger-kanseri-ilaclari-dahil-18-ilaci-odeme-listesine-aldi/ …",30,14
Diken,4-May,Demirtaş’ın Edirne Cezaevi’ndeki fotoğrafları paylaşıldı http://www.diken.com.tr/hdpnin-adayi-demirtas-bu-carki-durdurabilecegimizi-herkes-bir-kez-daha-duymali/ …,125,22
Diken,27-Sep-18,Rize’de çınarın kesilme görüntülerini paylaşan gazeteci ifade verdi http://www.diken.com.tr/rizede-cinarin-kesilme-goruntulerini-paylasan-gazeteci-ifade-verdi/ …,59,32
Diken,3-Jul,"CHP’li Hamzaçebi: Kemer sıkılacak, vatandaş acı reçeteye hazır olsun http://www.diken.com.tr/chpli-hamzacebi-kemer-sikilacak-vatandas-aci-receteye-hazir-olsun/ …",39,9
Diken,3-Sep,Yalan rüzgarı LEVENT GÜLTEKİN (@acikcenk) yazdı http://www.diken.com.tr/yalan-ruzgari/,62,11
Diken,10-Jul-18,"Makinistlerin ifadesi: Zemindeki boşluk nedeniyle tren sarsıldı, frene bastık http://www.diken.com.tr/makinistlerin-ifadesi-zemindeki-bosluk-nedeniyle-tren-sarsildi-frene-bastik/ …",23,12
Diken,6-Aug,Trump kabul etti: Oğlu Rus avukattan Hillary Clinton aleyhine bilgi almış http://www.diken.com.tr/trump-kabul-etti-oglu-rus-avukattan-hillary-clinton-aleyhine-bilgi-almis/ …,11,5
Diken,12-Sep-18,Tutuklu biliniyordu: Rıza Sarraf suşi lokantasında görüntülendi http://www.diken.com.tr/tutuklu-biliniyordu-riza-sarraf-susi-lokantasinda-goruntulendi/ …,45,22
Diken,11-May-18,"Rüya gibi: Erdoğan, ‘Demokrasi ve özgürlüklerle Türkiye’ye sınıf atlattık’ dedi http://www.diken.com.tr/ruya-gibi-erdogan-demokrasi-ve-ozgurluklerle-turkiyeye-sinif-atlattik-dedi/ …",71,39
Diken,17-Jul-18,"Türkiye’den çıkan yatırım, ülkeye giren yatırımdan daha hızlı artıyor http://www.diken.com.tr/turkiyeden-cikan-yatirim-ulkeye-giren-yatirimdan-daha-hizli-artiyor/ …",12,7
Diken,7-Oct,"Günlerdir kayıptı, Çin'in gözaltına aldığı ortaya çıktı: Interpol şefi istifa etti http://www.diken.com.tr/gunlerdir-kayipti-cinin-gozaltina-aldigi-ortaya-cikti-interpol-sefi-istifa-etti/ …",11,3
Diken,14-Aug-18,"Türkiye’nin Google aramaları: ‘Rüyada dolar görmek’ zirvede, en çok arayan Sivaslılar http://www.diken.com.tr/turkiyenin-google-aramalari-ruyada-dolar-gormek-zirvede-en-cok-arayan-sivaslilar/ …",170,48
Diken,9-Jul,Ulaştırma bakanı savunmada: En son nisanda hat kontrolü yapıldı http://www.diken.com.tr/ulastirma-bakani-savunmada-en-son-nisanda-hat-kontrolu-yapildi/ …,12,9
Diken,14-May-18,Adaylık resmileşti: Demirtaş’ın avukatları tahliye için başvuru yapacak,142,33
Diken,14-Oct-18,"MHP’li Enginyurt’tan ‘pastör’ tepkisi: IPhone’u kırdık, kaldık ya la ortada! http://www.diken.com.tr/mhpli-enginyurttan-pastor-tepkisi-iphoneu-kirdik-kaldik-ya-la-ortada/ …",45,17
Diken,11-Aug-18,Ah o gemide ben de olsaydım…  MURAT SEVİNÇ yazdı http://www.diken.com.tr/ah-o-gemide-ben-de-olsaydim/ …,35,12
Diken,26-May-18,Çakıcı’yı ‘kahraman’ ilan eden Bahçeli’ye suç duyurusu: Suçu ve suçluyu övüyor http://www.diken.com.tr/cakiciyi-kahraman-ilan-eden-bahceliye-suc-duyurusu-sucu-ve-sucluyu-ovuyor/ …,238,94
Diken,19-Jul-18,Almanya merkezli insan hakları örgütü: Afrin’e şeriat getirdiler http://www.diken.com.tr/almanya-merkezli-insan-haklari-orgutu-afrine-seriat-getirdiler/ …,48,38
Diken,8-May,İnce’nin miting haritası: Demirtaş’ı ziyaretin ardından Hakkari’ye gidecek http://www.diken.com.tr/incenin-miting-haritasi-demirtasi-ziyaretin-ardindan-hakkariye-gidecek/ …,106,14
Diken,2-Aug,Fatih Altaylı: Aysun Kayacı’yı topa tutanların Yavuz Bingöl’ü alkışlamasını anlamam mümkün değil http://www.diken.com.tr/fatih-altayli-aysun-kayaciyi-topa-tutanlarin-yavuz-bingolu-alkislamasini-anlamam-mumkun-degil/ …,62,13
Diken,2-Aug,"ABD’nin mal varlığını dondurma kararı aldığı Soylu: Bir malımız var, FETÖ http://www.diken.com.tr/abdnin-mal-varligini-dondurma-karari-aldigi-soylu-bir-malimiz-var-feto/ …",16,4
Diken,24-Jul-18,"Netanyahu, Erdoğan’ı suçladı: Vatandaşlarını hapse atıyor, Kürtleri ve Suriyelileri katlediyor http://www.diken.com.tr/netanyahu-erdogani-sucladi-vatandaslarini-hapse-atiyor-kurtleri-ve-suriyelileri-katlediyor/ …",26,9
Diken,20-Sep-18,"Yeni Ekonomi Programı'na göre enflasyon: 2018 sonu yüzde 20.8, 2019'da 15.9, 2020'de 9.8, 2021'da 6...",7,4
Diken,28-Jul-18,"Bakanlık, ekmeğe yüzde 15 zam yapan fırıncılara ‘dur’ dedi: Yetkili değiller http://www.diken.com.tr/bakanlik-ekmege-yuzde-15-zam-yapan-firincilara-dur-dedi-yetkili-degiller/ …",10,3
Diken,15-Aug-18,ABD’li üst düzey yetkili: ‘Brunson yaptırımları’ THY’yi de kapsayabilir http://www.diken.com.tr/abdli-ust-duzey-yetkili-brunson-yaptirimlari-thyyi-de-kapsayabilir/ …,31,16
Diken,7-Dec-17,Yunan cumhurbaşkanından Erdoğan’a: Benim sizin gibi yetkilerim yok. Bu meseleleri hükümetle konuşursunuz http://www.diken.com.tr/erdoganin-atina-ziyareti-lozan-polemigiyle-basladi/ …,2.204,1.146
Diken,3-Oct,Son aylarda arttı: Türkiye’den Almanya’ya bu yıl 3 bin 248 iltica başvurusu http://www.diken.com.tr/son-aylarda-artis-var-turkiyeden-almanyaya-bu-yil-3-bin-248-iltica-basvurusu/ …,20,8
Diken,12-Oct-18,Brunson’a tahliye yolu göründü: Savcı adli kontrolün kaldırılmasını istedi http://www.diken.com.tr/brunson-davasi-savci-adli-kontrolun-kaldirilmasini-istedi/ …,17,3
Diken,20-Sep-18,Mehmet Barlas: Gerçekten bir kriz yoksa lider toplumu geren öfkeli konuşmalar yapmamalı http://www.diken.com.tr/mehmet-barlas-gercekten-bir-kriz-yoksa-lider-toplumu-geren-ofkeli-konusmalar-yapmamali/ …,10,4
Diken,13-May-18,‘Erdoğan’a hakaret’te bugün: 54 yaşındaki kadına sosyal medya tutuklaması http://www.diken.com.tr/erdogana-hakarette-bugun-54-yasindaki-kadina-sosyal-medya-tutuklamasi/ …,54,90
Diken,24-May-18,"Şanlıurfa’da AKP’lilerden genel merkeze liste isyanı: Gözleri kör, kulakları sağır http://www.diken.com.tr/sanliurfada-akplilerden-genel-merkeze-liste-isyani-gozleri-kor-kulaklari-sagir/ …",20,9
Diken,7-May,Kemal Can: AKP’ye oy vermeyenleri münafıklıkla suçlamak ciddi tepki yarattı http://www.diken.com.tr/kemal-can-akpye-oy-vermeyenleri-munafiklikla-suclamak-ciddi-tepki-yaratti/ …,21,14
Diken,13-Oct-18,Gıda mühendisi Bülent Şık: Bir konservede büyük bir sosyal ve ekolojik maliyet var http://www.diken.com.tr/gida-muhendisi-bulent-sik-icecekteki-sekeri-bir-litre-suya-koyun-icemezsiniz/ …,29,12
Diken,11-Aug-18,Sabahattin Ali’nin Atatürk’e yazdığı mektup: Ben böyle bir şey yapmadım http://www.diken.com.tr/sabahattin-alinin-ataturke-yazdigi-mektup-ben-boyle-bir-sey-yapmadim/ …,46,9
Diken,13-May-18,İnce’den Erdoğan’a faiz yanıtı: O da bana güveniyor demek ki http://www.diken.com.tr/inceden-erdogana-faiz-yaniti-o-da-bana-guveniyor-demek-ki/ …,47,5
Diken,3-Sep,"Hürriyet yönetmeninin ‘iştahı kabardı’: Külliye, ikramda lüks otelleri sollamış Menü * Ejder Meyveli Smoothie (Chia tohumu eşliğinde) * Zencefilli Somonlu Suşi * Susamlı Levrek Simidi * Aloevera (Starex meyvesi eşliğinde) http://www.diken.com.tr/hurriyet-yonetmeninin-istahi-kabardi-kulliye-ikramda-luks-otelleri-geride-birakiyormus/ …",60,36
Diken,2-Dec-17,"Ayşenur Arslan: Barlas olmak kolay değil, böyle dans edebilmek için hafif olmanız gerekiyor http://www.diken.com.tr/aysenur-arslan-barlas-olmak-kolay-degil-boyle-dans-edebilmek-icin-hafif-olmaniz-gerekiyor/ …",25,6
Diken,3-Sep,Hızlı tren inşaatında iş cinayeti: 25 yaşındaki işçi akıma kapılarak öldü http://www.diken.com.tr/hizli-tren-insaatinda-is-cinayeti-25-yasindaki-isci-akima-kapilarak-oldu/ …,14,7
Diken,6-Jul,KHK’yla ihraç edilen akademisyen Nuriye Gülmen gözaltına alındı http://www.diken.com.tr/khkyla-ihrac-edilen-akademisyen-nuriye-gulmen-gozaltina-alindi/ …,30,28
Diken,25-Aug-18,TOKİ’nin kentsel dönüşüm projesi hazır: Ayder Yaylası’nda ilk kazma yıl sonunda http://www.diken.com.tr/tokinin-kentsel-donusum-projesi-hazir-ayder-yaylasinda-ilk-kazma-yil-sonunda/ …,49,30
Diken,29-Oct-18,"Kuzey Ormanları Savunması: Yeni havalimanı sökülsün, işçi ölümleri açıklansın http://www.diken.com.tr/kuzey-ormanlari-savunmasi-yeni-havalimani-sokulsun-olumler-aciklansin/ …",107,44
Diken,5-Sep,‘Sokağa çıkmayan’ CHP ve AKP’yi eleştiren MHP’li vekil fındık mitingi yapacak http://www.diken.com.tr/sokaga-cikmayan-chp-ve-akpyi-elestiren-mhpli-vekil-findik-mitingi-yapacak/ …,17,3
Diken,17-Oct-18,Galatasaray’dan Milliyet muhabirine sansür: Akreditasyonu iptal http://www.diken.com.tr/galatasaraydan-milliyet-muhabirine-sansur-akreditasyonu-iptal/ …,7,3
Diken,16-Sep-18,Müteahhitle aynı gemideki işçiler ve zavallı muhalefet! MURAT SEVİNÇ yazdı http://www.diken.com.tr/muteahhitle-ayni-gemideki-isciler-ve-zavalli-muhalefet/ …,52,14
Diken,7-May,"‘Mavi Marmara’ 20 milyona kapatılmıştı: Erdoğan, iki cihanda da İsrail’den davacı http://www.diken.com.tr/mavi-marmara-20-milyona-kapatilmisti-erdogan-iki-cihanda-da-israilden-davaci/ …",46,32
Diken,19-Sep-18,Kılıçdaroğlu 24 Haziran gecesi için konuştu: İyi sınav veremedik http://www.diken.com.tr/kilicdaroglu-24-haziran-gecesi-icin-konustu-iyi-sinav-veremedik/ …,13,0
Diken,14-Jul-18,Isparta’da öğretmenlere 15 Temmuz için görev emri: Törene katılım zorunlu http://www.diken.com.tr/ispartada-ogretmenlere-15-temmuz-icin-gorev-emri-torene-katilim-zorunlu/ …,20,21
Diken,14-Aug-18,Tavanına oturduğu aracı ayağıyla süren şoförün akıl sağlığına bakılacak http://www.diken.com.tr/tavanina-oturdugu-araci-ayagiyla-suren-soforun-akil-sagligina-bakilacak/ …,34,8
Diken,26-Sep-18,"AB, Türkiye’ye 70 milyon avroluk yardımı iptal ediyor: Gerekçe insan hakları http://www.diken.com.tr/ab-turkiyeye-70-milyon-avroluk-yardimi-durdurdu-gerekce-insan-haklari/ …",47,28
Diken,15-May-18,"Soru: Ablama niyet gelen görücü beni istedi, evlenebilir miyim? AKP’li ‘fetvacı’ Karaman: No problem",77,35
Diken,20-Sep-18,"Bahçeli’den Erdoğan’a uçak eleştirisi: Türkiye hediye, hibe kabul etmez http://www.diken.com.tr/bahceliden-erdogana-ucak-elestirisi-turkiye-hediye-hibe-kabul-etmez/ …",35,8
Diken,25-Jul-18,Yunanistan’da yangınlar sönüyor: Drone çekimiyle felaketin boyutu http://www.diken.com.tr/yunanistanda-yanginlar-sonuyor-drone-cekimiyle-felaketin-boyutu/ …,29,9
Diken,25-Aug-18,Beyoğlu’nda gasp edilen trans kadın bıçaklanarak katledildi http://www.diken.com.tr/beyoglunda-gasp-edilen-trans-kadin-bicaklanarak-katledildi/ …,14,18
Diken,21-Sep-18,Belediye direniyor: Antik kent üzerine AVM ‘imar barışı’ sayesinde ruhsat aldı http://www.diken.com.tr/belediye-direniyor-antik-kent-uzerine-avm-imar-barisi-sayesinde-ruhsat-aldi/ …,16,16
Diken,4-May,"Deran’ın anneannesi: Annesinin yokluğunu hissediyor, sürekli ağlıyor http://www.diken.com.tr/deranin-anneannesi-annesinin-yoklugunu-hissediyor-surekli-agliyor/ …",62,36
Diken,29-May-18,"Soylu, ‘üst akıl’ı AB büyükelçilerine anlattı: ABD sizi yönetiyor, uyuşturucu kaçırıyor http://www.diken.com.tr/soylu-ust-akili-simdi-de-ab-buyukelcilerine-anlatti-abd-sizi-yonetiyor-uyusturucu-kaciriyor/ …",9,6
Diken,10-Sep-18,‘Yüzen boğa Ferdinand’la buluşan Haluk Levent: Kızların peşinden ayrılmıyormuş http://www.diken.com.tr/yuzen-boga-ferdinandla-bulusan-haluk-levent-kizlarin-pesinden-ayrilmiyormus/ …,59,4
Diken,26-Jul-18,Atamaların tam listesi: 3 bin 320 hakim ve savcının görev yeri değişti http://www.diken.com.tr/atamalarin-tam-listesi-3-bin-320-hakim-ve-savcinin-gorev-yeri-degisti/ …,8,8
Diken,13-Jul-18,Fazıl Say isyan etti: Gelin bu hatalardan dönelim http://www.diken.com.tr/fazil-say-isyan-etti-gelin-bu-hatalardan-donelim/ …,68,15
Diken,17-Oct-18,Trump taraftarlarına özel flört uygulaması artık cepte http://www.diken.com.tr/trump-taraftarlarina-ozel-flort-uygulamasi-artik-cepte/ …,24,0
Diken,12-Aug-18,Ah o gemide ben de olsaydım… MURAT SEVİNÇ yazdı  http://www.diken.com.tr/ah-o-gemide-ben-de-olsaydim/ …,33,9
Diken,16-Oct-18,TBMM önünde panik: Traktörüyle Kızılay trafiğine dalan çiftçi vurularak durduruldu http://www.diken.com.tr/tbmm-onunde-panik-traktoruyle-kizilay-trafigine-dalan-ciftci-vurularak-durduruldu/ …,17,9
Diken,15-Oct-18,ABD ‘pastör vakası’ndan şu dersi çıkarmış: Türkiye’ye sopa göstermek işe yarıyor http://www.diken.com.tr/abd-pastor-vakasindan-su-dersi-cikarmis-turkiyeye-sopa-gostermek-ise-yariyor/ …,102,50
Diken,13-Oct-18,Japon yazar Murakami: Hayal kurmaya ihtiyacım yok çünkü yazabiliyorum http://www.diken.com.tr/japon-yazar-murakami-hayal-kurmaya-ihtiyacim-yok-cunku-yazabiliyorum/ …,77,9
Diken,27-Sep-18,"Akşener, MHP’nin af teklifini eleştirdi: Sakıncalı talepler var http://www.diken.com.tr/aksener-mhpnin-af-teklifini-elestirdi-sakincali-talepler-var/ …",15,6
Diken,10-Aug-18,Erdoğan: Dolar molar bizim yollarımızı kesemez  http://www.diken.com.tr/erdogan-dolar-artisina-cikisti-ekonomik-savasi-kaybetmeyecegiz/ …,16,5
Diken,7-Jul,IQ ortalaması en yüksek 20 şehir belirlendi: İlk sırada Ankara http://www.diken.com.tr/iq-ortalamasi-en-yuksek-20-sehir-belirlendi-ilk-sirada-ankara/ …,171,61
Diken,4-May,Manisa'da CHP'liler Akşener ve Karamollaoğlu'nun adaylığı için imza verdi http://www.diken.com.tr/ilgi-yogun-bagimsiz-cumhurbaskani-adaylari-icin-imza-sureci-basladi/ …,149,45
Diken,4-Dec-17,Taşeron düzenlemesi bakanın ‘içine sinmiş’: Detayları cumhurbaşkanı açıklayacak http://www.diken.com.tr/taseron-duzenlemesi-bakanin-icine-sinmis-detaylari-cumhurbaskani-aciklayacak/ …,7,0
Diken,8-May,"Muharrem İnce, ‘cumhurbaşkanı olursa’: İlk iş OHAL’i kaldırmak http://www.diken.com.tr/muharrem-ince-cumhurbaskani-olursa-ilk-is-ohali-kaldirmak/ …",123,23
Diken,3-May,Tüm yetkiler Erdoğan’a: Bakanlıkların kuruluş yasalarını kaldırma hazırlığı http://www.diken.com.tr/tum-yetkiler-erdogana-bakanliklarin-kurulus-yasalarini-kaldirma-hazirligi/ …,16,26
Diken,11-Aug-18,Sabahattin Ali’nin Atatürk’e yazdığı mektup: Ben böyle bir şey yapmadım http://www.diken.com.tr/sabahattin-alinin-ataturke-yazdigi-mektup-ben-boyle-bir-sey-yapmadim/ …,36,11
Diken,17-Aug-18,PKK operasyonundaki ‘dost ateşi’nde üç jandarma hayatını kaybetti http://www.diken.com.tr/pkk-operasyonundaki-dost-atesinde-uc-jandarma-hayatini-kaybetti/ …,13,9
Diken,3-Oct,Bakan Albayrak’a göre yüksek enflasyonun sebebi: Fırsatçılık ve stokçuluk http://www.diken.com.tr/bakan-albayraka-gore-yuksek-enflasyonun-sebebi-firsatcilik-ve-stokculuk/ …,100,49
Diken,16-Oct-18,Çorlu faciası bilirkişi raporu: 10 gün önce resmi uyarı var ama bakım yok http://www.diken.com.tr/corlu-faciasi-bilirkisi-raporu-10-gun-once-resmi-uyari-var-ama-bakim-yok/ …,42,22
